Date,XLY Adjusted Close,XLE Adjusted Close,XLF Adjusted Close,XLI Adjusted Close,XLB Adjusted Close,FRESX Adjusted Close,XLK Adjusted Close,XLU Adjusted Close,SP500 Adjusted Close,Date_CPI,CPI_EOM
2006-05-12,28.959,46.175,21.195,27.73,26.148,21.331,17.74,20.805,1291.24,,
2006-05-11,29.248,47.794,21.412,28.175,26.721,21.585,17.909,21.038,1305.92,,
2006-05-10,29.546,48.421,21.769,28.318,27.093,22.062,18.29,21.237,1322.85,,
2006-05-09,29.529,47.973,21.756,28.302,27.085,22.132,18.484,21.071,1325.14,,
2006-05-08,29.444,47.688,21.718,28.302,26.907,22.106,18.56,21.251,1324.66,,
2006-05-05,29.401,47.9,21.807,28.326,26.806,21.96,18.535,21.417,1325.76,,
2006-05-04,29.061,47.347,21.501,28.048,26.621,21.674,18.434,20.944,1312.25,,
2006-05-03,28.9,47.566,21.456,27.714,26.357,21.337,18.366,20.918,1308.12,,
2006-05-02,28.823,48.315,21.475,27.706,26.35,21.254,18.408,20.984,1313.21,,
2006-05-01,28.798,47.265,21.341,27.484,26.094,21.439,18.324,20.652,1305.19,,
2006-04-28,28.959,46.5,21.68,27.413,25.924,21.674,18.476,20.845,1310.61,,
2006-04-27,28.976,45.979,21.475,27.468,25.808,21.623,18.873,20.758,1309.72,,
2006-04-26,28.747,46.508,21.143,27.619,26.334,21.375,18.687,20.485,1305.41,,
2006-04-25,28.552,47.257,21.022,27.468,26.342,21.432,18.62,20.692,1301.74,,
2006-04-24,28.594,47.876,21.15,27.794,26.528,21.598,18.628,20.991,1308.11,,
2006-04-21,28.603,48.616,21.143,27.698,26.621,21.731,18.653,20.798,1311.28,,
2006-04-20,28.823,47.623,21.169,27.667,26.357,21.744,18.856,20.705,1311.46,,
2006-04-19,28.713,48.12,21.124,27.563,26.605,21.75,18.839,20.558,1309.93,,
2006-04-18,28.815,47.387,21.099,27.389,26.427,21.502,18.856,20.492,1307.28,,
2006-04-17,28.399,46.256,20.716,26.746,25.723,21.032,18.484,20.106,1285.33,,
2006-04-13,28.543,45.418,20.735,26.881,25.498,21.121,18.687,20.126,1289.12,,
2006-04-12,28.475,45.271,20.703,26.992,25.367,21.35,18.662,20.219,1288.12,,
2006-04-11,28.501,45.573,20.658,26.809,25.197,21.381,18.628,20.172,1286.57,,
2006-04-10,28.73,45.898,20.837,26.857,25.382,21.445,18.797,20.405,1296.62,,
2006-04-07,28.773,45.044,20.799,26.952,25.39,21.655,18.823,20.412,1295.5,,
2006-04-06,28.9,45.939,20.997,27.087,25.785,21.96,19.042,20.705,1309.04,,
2006-04-05,28.84,45.841,21.073,27.127,25.731,22.049,19.059,20.964,1311.56,,
2006-04-04,28.654,45.101,21.035,27.111,25.382,21.916,18.899,20.765,1305.93,,
2006-04-03,28.492,44.515,20.812,26.928,25.344,22.081,18.831,20.545,1297.81,,
2006-03-31,28.594,44.271,20.78,26.833,25.034,22.475,18.721,20.518,1294.87,,
2006-03-30,28.679,44.897,20.773,26.841,25.274,22.456,18.831,20.672,1300.25,,
2006-03-29,28.798,44.922,20.901,26.841,25.181,22.806,18.772,20.858,1302.89,,
2006-03-28,28.543,44.401,20.805,26.571,24.763,22.322,18.493,20.731,1293.23,,
2006-03-27,28.696,44.059,20.978,26.762,24.972,22.068,18.704,20.818,1301.61,,
2006-03-24,28.705,43.831,20.99,26.738,24.802,22.284,18.679,20.958,1302.95,,
2006-03-23,28.747,43.538,20.997,26.762,24.817,22.38,18.62,20.998,1301.67,,
2006-03-22,28.764,42.903,21.099,26.873,24.748,22.316,18.662,21.024,1305.04,,
2006-03-21,28.671,42.618,20.933,26.674,24.492,22.202,18.653,20.924,1297.23,,
2006-03-20,28.832,42.692,21.143,26.777,24.856,22.475,18.73,21.084,1305.08,,
2006-03-17,28.9,43.66,21.131,26.825,24.91,22.806,18.696,21.397,1307.25,,
2006-03-16,28.852,44.221,21.069,26.622,24.943,22.589,18.637,21.449,1305.33,,
2006-03-15,28.792,43.531,20.999,26.606,24.904,22.316,18.755,21.337,1303.02,,
2006-03-14,28.631,43.304,20.974,26.211,24.612,21.954,18.645,21.198,1297.48,,
2006-03-13,28.325,42.517,20.732,25.965,24.165,21.782,18.434,20.973,1284.13,,
2006-03-10,28.333,41.697,20.726,25.981,24.111,21.928,18.366,20.947,1281.42,,
2006-03-09,28.07,41.47,20.542,25.712,23.688,21.738,18.281,20.815,1272.23,,
2006-03-08,28.181,41.77,20.669,25.744,23.734,21.54,18.391,20.874,1278.47,,
2006-03-07,28.13,41.77,20.656,25.776,23.88,21.477,18.408,20.894,1275.88,,
2006-03-06,28.257,42.395,20.586,25.76,24.111,21.763,18.527,20.993,1278.26,,
2006-03-03,28.435,43.921,20.65,25.894,24.442,21.388,18.603,21.337,1287.23,,
2006-03-02,28.452,43.913,20.701,25.831,24.435,21.534,18.713,21.442,1289.14,,
2006-03-01,28.639,43.19,20.828,25.902,24.288,21.61,18.67,21.456,1291.24,,
2006-02-28,28.427,42.468,20.72,25.697,23.919,21.483,18.307,21.515,1280.66,,
2006-02-27,28.665,42.76,20.923,25.997,24.227,21.566,18.518,21.66,1294.12,,
2006-02-24,28.41,43.515,20.885,25.831,24.427,21.534,18.349,21.489,1289.43,,
2006-02-23,28.461,42.988,20.84,25.815,24.358,21.629,18.341,21.422,1287.79,,
2006-02-22,28.614,43.036,20.916,25.902,24.481,21.648,18.434,21.449,1292.67,,
2006-02-21,28.401,43.856,20.529,25.633,24.381,21.471,18.341,21.37,1283.03,,
2006-02-17,28.554,43.012,20.593,25.736,24.373,21.407,18.544,21.337,1287.24,,
2006-02-16,28.724,42.712,20.675,25.673,24.396,21.255,18.645,21.145,1289.38,,
2006-02-15,28.631,41.754,20.554,25.602,24.08,21.115,18.476,20.98,1280,,
2006-02-14,28.503,41.981,20.434,25.53,24.188,20.887,18.374,20.947,1275.53,,
2006-02-13,28.189,42.46,20.193,25.23,23.557,20.785,18.129,20.967,1262.86,,
2006-02-10,28.257,42.631,20.269,25.198,23.795,20.721,18.298,20.993,1266.99,,
2006-02-09,28.155,42.785,20.154,25.032,23.842,20.696,18.155,20.98,1263.78,,
2006-02-08,28.164,43.783,20.104,24.89,23.765,20.588,18.239,20.907,1265.65,,
2006-02-07,27.968,43.775,19.977,24.771,23.726,20.677,17.892,20.914,1254.78,,
2006-02-06,28.138,45.681,20.11,24.953,24.365,20.836,17.943,21.039,1265.02,,
2006-02-03,28.147,44.805,20.053,24.866,23.934,20.766,17.994,20.914,1264.03,,
2006-02-02,28.282,45.219,20.135,24.921,24.15,20.969,18.121,21.02,1270.84,,
2006-02-01,28.316,45.673,20.275,25.135,24.512,21.121,18.374,21.297,1282.46,,
2006-01-31,28.223,46.785,20.288,24.921,24.442,21.033,18.264,21.238,1280.08,,
2006-01-30,28.325,47.02,20.364,25.064,24.404,21.001,18.417,21.251,1285.19,,
2006-01-27,28.393,45.965,20.427,25.008,24.334,21.09,18.358,21.396,1283.72,,
2006-01-26,28.265,45.178,20.408,24.953,24.165,20.798,18.155,21.277,1273.83,,
2006-01-25,28.147,45.032,20.066,24.676,23.88,20.702,18.036,21.469,1264.68,,
2006-01-24,28.249,45.998,20.027,24.684,23.765,20.741,17.977,21.766,1266.86,,
2006-01-23,27.968,46.274,19.939,24.502,23.503,20.633,17.918,21.574,1263.82,,
2006-01-20,27.985,45.771,19.888,24.486,23.187,20.531,17.985,21.607,1261.49,,
2006-01-19,28.469,45.568,20.313,25.032,23.587,20.753,18.467,21.733,1285.04,,
2006-01-18,28.257,44.594,20.377,24.914,23.341,20.487,18.307,21.541,1277.93,,
2006-01-17,28.35,45.162,20.434,24.882,23.572,20.499,18.527,21.495,1282.93,,
2006-01-13,28.503,44.188,20.65,25.008,23.549,20.55,18.713,21.271,1287.61,,
2006-01-12,28.495,43.669,20.662,25.095,23.495,20.817,18.721,21.125,1286.06,,
2006-01-11,28.75,43.986,20.808,25.285,23.826,20.899,18.823,21.125,1294.18,,
2006-01-10,28.605,43.799,20.694,25.269,24.011,20.937,18.645,21.158,1289.69,,
2006-01-09,28.597,43.328,20.675,25.341,24.165,20.734,18.662,21.125,1290.15,,
2006-01-06,28.308,43.377,20.618,25.135,24.173,20.582,18.603,21.257,1285.45,,
2006-01-05,28.079,42.338,20.497,25.04,23.919,20.379,18.315,21.033,1273.48,,
2006-01-04,28.053,42.882,20.427,25.08,23.957,20.214,18.231,21.171,1273.46,,
2006-01-03,28.028,42.76,20.447,25.016,23.811,20.169,18.019,21.138,1268.8,,
2005-12-30,27.73,40.821,20.11,24.85,23.318,19.782,17.673,20.735,1248.29,,
2005-12-29,27.9,40.651,20.218,24.993,23.518,19.852,17.791,20.848,1254.42,,
2005-12-28,27.909,40.967,20.237,25.001,23.557,19.909,17.892,20.887,1258.17,,
2005-12-27,27.858,40.359,20.281,24.961,23.356,19.934,17.935,20.993,1256.54,,
2005-12-23,28.096,41.584,20.44,25.182,23.503,19.966,18.087,21.033,1268.66,,
2005-12-22,28.045,41.697,20.415,25.135,23.433,19.89,18.053,20.993,1268.12,,
2005-12-21,28.036,41.746,20.275,24.945,23.195,19.763,17.969,20.901,1262.79,,
2005-12-20,28.011,41.657,20.218,24.819,22.756,19.61,17.952,21.092,1259.62,,
2005-12-19,28.07,41.097,20.129,24.803,22.84,19.623,18.019,21.059,1259.92,,
2005-12-16,28.376,41.438,20.307,25.048,22.948,19.871,18.239,21.343,1267.32,,
2005-12-15,28.443,42.471,20.257,25.008,23.036,19.871,18.266,21.345,1270.94,,
2005-12-14,28.502,42.811,20.371,24.969,23.158,19.987,18.342,21.299,1272.74,,
2005-12-13,28.359,42.301,20.295,24.757,23.288,19.926,18.317,21.063,1267.43,,
2005-12-12,28.232,42.479,20.036,24.733,23.082,19.81,18.375,20.755,1260.43,,
2005-12-09,28.198,41.937,20.125,24.725,23.082,19.822,18.325,20.952,1259.37,,
2005-12-08,28.156,42.463,19.98,24.592,23.143,19.743,18.258,20.716,1255.84,,
2005-12-07,28.274,41.726,19.992,24.702,23.181,19.541,18.392,20.5,1257.37,,
2005-12-06,28.299,41.88,20.156,24.883,23.242,19.651,18.426,20.598,1263.7,,
2005-12-05,28.215,41.702,20.219,24.78,23.074,19.682,18.401,20.657,1262.09,,
2005-12-02,28.384,41.411,20.257,24.914,23.013,19.828,18.493,20.67,1265.08,,
2005-12-01,28.291,41.37,20.213,25.008,23.112,19.816,18.51,20.637,1264.67,,
2005-11-30,27.97,40.1,20.106,24.733,22.669,19.535,18.233,20.559,1249.48,,
2005-11-29,28.156,39.946,20.365,24.773,22.837,19.645,18.291,20.762,1257.48,,
2005-11-28,28.198,39.881,20.377,24.718,22.631,19.596,18.291,20.709,1257.46,,
2005-11-25,28.46,41.273,20.472,24.851,22.692,19.822,18.359,20.788,1268.25,,
2005-11-23,28.46,41.168,20.428,24.843,22.562,19.773,18.308,20.709,1265.61,,
2005-11-22,28.257,41.322,20.27,24.812,22.601,19.663,18.207,20.454,1261.23,,
2005-11-21,28.13,40.674,20.093,24.749,22.532,19.426,18.09,20.454,1254.85,,
2005-11-18,28.029,39.687,19.999,24.607,22.387,19.31,18.098,20.408,1248.27,,
2005-11-17,27.843,39.671,19.898,24.356,22.326,19.182,17.997,20.448,1242.8,,
2005-11-16,27.48,39.687,19.664,24.128,22.05,18.944,17.787,20.153,1231.21,,
2005-11-15,27.497,38.683,19.772,24.041,22.012,19.011,17.72,19.97,1229.01,,
2005-11-14,27.911,38.619,19.954,24.049,22.073,19.06,17.779,19.93,1233.76,,
2005-11-11,27.894,38.416,19.942,24.002,21.859,19.084,17.762,20.061,1234.72,,
2005-11-10,27.809,38.109,19.872,23.955,21.561,18.956,17.72,20.245,1230.96,,
2005-11-09,27.395,39.331,19.481,23.648,21.263,18.505,17.569,20.343,1220.65,,
2005-11-08,27.404,39.695,19.431,23.593,21.286,18.291,17.586,20.166,1218.59,,
2005-11-07,27.716,39.363,19.488,23.743,21.393,18.376,17.578,20.173,1222.81,,
2005-11-04,27.497,40.059,19.324,23.656,21.279,18.267,17.544,20.225,1220.14,,
2005-11-03,27.395,41.297,19.292,23.64,21.309,18.322,17.468,20.251,1219.94,,
2005-11-02,27.387,40.528,19.279,23.538,21.378,18.419,17.309,20.264,1214.76,,
2005-11-01,26.914,39.752,19.122,23.302,21.126,18.273,17.116,20.186,1202.76,,
2005-10-31,26.897,39.509,19.191,23.373,21.057,18.675,17.149,20.592,1207.01,,
2005-10-28,26.457,39.064,19.122,23.31,20.996,18.547,16.973,20.33,1198.41,,
2005-10-27,26.001,38.028,18.8,22.941,20.668,18.004,16.813,19.93,1178.9,,
2005-10-26,26.533,39.136,18.907,23.145,20.881,18.242,16.998,20.159,1191.38,,
2005-10-25,26.694,39.371,18.781,23.35,20.713,18.425,17.04,20.408,1196.54,,
2005-10-24,26.888,38.57,18.888,23.381,20.729,18.511,17.158,20.382,1199.38,,
2005-10-21,26.432,37.243,18.522,23.027,20.263,18.169,16.939,19.871,1179.59,,
2005-10-20,26.466,36.862,18.415,23.184,20.079,17.992,16.838,19.609,1177.8,,
2005-10-19,26.795,38.619,18.579,23.483,20.217,18.248,16.964,20.14,1195.76,,
2005-10-18,26.297,37.769,18.213,23.177,20.049,17.98,16.754,20.087,1178.14,,
2005-10-17,26.576,39.606,18.358,23.342,20.263,18.169,16.788,20.428,1190.1,,
2005-10-14,26.525,39.12,18.339,23.295,20.11,18.072,16.805,20.205,1186.57,,
2005-10-13,26.263,38.57,18.138,23.09,20.041,17.663,16.738,19.976,1176.84,,
2005-10-12,26.187,39.646,18.049,23.122,20.072,17.675,16.62,20.408,1177.68,,
2005-10-11,26.483,40.423,18.131,23.122,20.232,17.98,16.729,20.801,1184.87,,
2005-10-10,26.584,39.476,18.188,23.247,20.209,18.126,16.855,20.755,1187.33,,
2005-10-07,26.787,40.083,18.384,23.428,20.316,18.358,16.973,21.128,1195.9,,
2005-10-06,26.761,39.201,18.321,23.224,20.117,18.48,16.931,20.945,1191.49,,
2005-10-05,26.736,40.156,18.27,23.067,20.224,18.529,17.124,21.227,1196.39,,
2005-10-04,27.192,41.759,18.346,23.357,20.698,18.864,17.368,21.862,1214.47,,
2005-10-03,27.378,43.32,18.579,23.57,20.927,19.133,17.527,22.248,1226.7,,
2005-09-30,27.454,43.434,18.623,23.711,21.011,19.102,17.552,21.999,1228.81,,
2005-09-29,27.268,44.122,18.667,23.601,20.851,18.816,17.435,22.019,1227.68,,
2005-09-28,26.998,43.701,18.327,23.491,20.729,18.566,17.3,21.803,1216.89,,
2005-09-27,27.243,43.345,18.478,23.483,20.668,18.688,17.191,21.58,1215.66,,
2005-09-26,27.252,43.312,18.415,23.357,20.668,18.73,17.25,21.574,1215.63,,
2005-09-23,27.285,42.535,18.516,23.389,20.69,18.669,17.275,21.397,1215.29,,
2005-09-22,27.184,43.296,18.453,23.216,20.675,18.602,17.267,21.345,1214.62,,
2005-09-21,26.753,43.62,18.314,23.122,20.553,18.541,17.2,21.462,1210.2,,
2005-09-20,27.184,43.013,18.623,23.2,20.79,18.944,17.41,21.842,1221.34,,
2005-09-19,27.666,43.426,18.724,23.357,21.111,19.102,17.477,21.927,1231.02,,
2005-09-16,28.004,42.309,18.895,23.672,21.263,19.273,17.62,21.993,1237.91,,
2005-09-15,27.979,41.898,18.628,23.508,21.117,19.285,17.51,21.796,1227.73,,
2005-09-14,27.928,41.898,18.616,23.54,21.178,19.2,17.552,21.594,1227.16,,
2005-09-13,28.19,41.381,18.635,23.72,21.102,19.236,17.737,21.516,1231.2,,
2005-09-12,28.603,41.736,18.791,23.822,21.33,19.346,17.72,21.705,1240.56,,
2005-09-09,28.527,42.608,18.735,23.673,21.276,19.419,17.678,21.724,1241.48,,
2005-09-08,28.291,41.527,18.572,23.54,21.056,19.328,17.662,21.471,1231.67,,
2005-09-07,28.561,41.47,18.679,23.673,21.17,19.375,17.62,21.659,1236.36,,
2005-09-06,28.359,41.405,18.722,23.579,21.041,19.457,17.62,21.646,1233.39,,
2005-09-02,27.878,41.115,18.497,23.305,20.896,19.022,17.418,21.445,1218.02,,
2005-09-01,27.979,41.93,18.509,23.226,20.912,19.063,17.468,21.438,1221.59,,
2005-08-31,28.257,40.865,18.465,23.32,20.851,18.981,17.51,21.107,1220.33,,
2005-08-30,28.013,39.767,18.258,23.148,20.653,18.57,17.418,20.944,1208.41,,
2005-08-29,28.3,39.041,18.421,23.336,20.851,18.57,17.418,20.977,1212.28,,
2005-08-26,28.215,38.726,18.277,23.195,20.722,18.628,17.3,20.892,1205.1,,
2005-08-25,28.333,39.17,18.472,23.32,20.828,18.858,17.359,20.925,1212.37,,
2005-08-24,28.257,39.275,18.377,23.281,20.813,18.787,17.351,20.769,1209.59,,
2005-08-23,28.46,38.904,18.591,23.469,21.01,18.74,17.46,20.866,1217.59,,
2005-08-22,28.553,38.977,18.71,23.579,21.36,18.711,17.468,20.697,1221.73,,
2005-08-19,28.57,38.88,18.66,23.532,21.352,18.64,17.435,20.561,1219.71,,
2005-08-18,28.713,38.226,18.628,23.438,21.307,18.711,17.418,20.437,1219.02,,
2005-08-17,28.831,38.307,18.641,23.54,21.489,18.858,17.536,20.359,1220.24,,
2005-08-16,28.662,39.211,18.597,23.477,21.512,18.987,17.384,20.379,1219.34,,
2005-08-15,29.27,40.09,18.722,23.751,21.937,18.905,17.552,20.704,1233.87,,
2005-08-12,29.059,40.486,18.635,23.704,21.953,18.746,17.46,20.626,1230.39,,
2005-08-11,29.135,40.558,18.685,23.806,22.112,18.705,17.695,20.645,1237.81,,
2005-08-10,29.008,40.171,18.616,23.61,21.93,18.505,17.561,20.522,1229.13,,
2005-08-09,29.025,39.525,18.635,23.626,21.861,18.405,17.762,20.528,1231.38,,
2005-08-08,28.705,39.614,18.515,23.454,21.725,18.235,17.628,20.314,1223.13,,
2005-08-05,28.772,39.049,18.591,23.508,21.725,18.881,17.771,20.736,1226.42,,
2005-08-04,28.991,39.348,18.804,23.634,21.839,19.504,17.813,21.1,1235.86,,
2005-08-03,29.244,39.267,18.936,23.79,22.074,19.857,17.981,21.237,1245.04,,
2005-08-02,29.371,39.461,18.911,23.837,21.983,19.922,17.863,21.178,1244.12,,
2005-08-01,29.227,38.815,18.773,23.869,21.656,19.763,17.687,20.697,1235.35,,
2005-07-29,29.219,38.412,18.773,23.884,21.763,19.798,17.678,20.97,1234.18,,
2005-07-28,29.54,38.815,18.942,24.057,21.846,19.822,17.771,20.964,1243.72,,
2005-07-27,29.244,38.702,18.886,23.923,21.603,19.551,17.762,20.834,1236.79,,
2005-07-26,29.168,38.508,18.86,23.829,21.375,19.487,17.645,20.743,1231.16,,
2005-07-25,28.932,38.597,18.835,23.712,21.679,19.281,17.51,20.671,1229.03,,
2005-07-22,29.16,38.242,18.911,23.884,21.861,19.24,17.603,20.665,1233.68,,
2005-07-21,29.017,36.919,18.81,23.814,21.725,19.116,17.645,20.548,1227.04,,
2005-07-20,29.084,37.282,18.911,23.939,21.831,19.346,17.762,20.925,1235.2,,
2005-07-19,28.974,37.242,18.842,23.665,21.497,19.163,17.821,20.814,1229.35,,
2005-07-18,28.797,36.459,18.848,23.469,21.155,19.034,17.561,20.795,1221.13,,
2005-07-15,28.772,36.612,19.049,23.516,21.2,18.969,17.662,20.808,1227.92,,
2005-07-14,28.654,36.806,18.998,23.548,21.238,18.869,17.67,20.814,1226.5,,
2005-07-13,28.502,37.71,18.904,23.336,21.208,19.169,17.519,21.022,1223.29,,
2005-07-12,28.578,37.927,18.823,23.266,21.276,19.287,17.443,20.964,1222.21,,
2005-07-11,28.392,37.589,18.823,23.391,21.33,19.263,17.351,20.905,1219.44,,
2005-07-08,28.241,37.314,18.741,23.352,21.041,19.016,17.174,20.788,1211.86,,
2005-07-07,27.81,37.564,18.553,22.952,20.638,18.74,16.872,20.548,1197.87,,
2005-07-06,27.726,37.088,18.515,22.898,20.592,18.664,16.838,20.385,1194.94,,
2005-07-05,27.979,37.766,18.653,23.156,20.661,18.705,16.88,20.736,1204.99,,
2005-07-01,27.718,36.669,18.503,23.086,20.608,18.511,16.771,20.697,1194.44,,
2005-06-30,27.65,35.87,18.484,23.007,20.623,18.323,16.729,20.509,1191.33,,
2005-06-29,27.794,36.104,18.603,23.156,20.957,18.282,16.889,20.489,1199.85,,
2005-06-28,27.962,36.136,18.515,23.305,21.048,18.252,16.864,20.548,1201.57,,
2005-06-27,27.574,36.822,18.377,22.905,20.722,18.141,16.654,20.347,1190.69,,
2005-06-24,27.701,36.265,18.384,22.937,20.775,18.17,16.788,20.223,1191.57,,
2005-06-23,27.945,36.491,18.415,23.086,21.01,18.246,16.998,20.366,1200.73,,
2005-06-22,28.443,36.459,18.584,23.563,21.52,18.27,17.132,20.308,1213.88,,
2005-06-21,28.451,36.249,18.61,23.681,21.542,18.287,17.099,20.126,1213.61,,
2005-06-20,28.435,37.032,18.541,23.689,21.656,18.464,17.023,20.1,1216.1,,
2005-06-17,28.418,36.991,18.584,23.775,21.884,18.493,17.048,20.061,1216.96,,
2005-06-16,28.3,36.401,18.487,23.583,21.876,18.276,17.04,19.808,1210.96,,
2005-06-15,28.242,35.895,18.394,23.559,21.649,18.24,17.006,19.84,1206.58,,
2005-06-14,28.242,35.468,18.35,23.536,21.445,18.258,16.906,19.937,1203.91,,
2005-06-13,27.947,35.251,18.3,23.591,21.407,18.088,17.006,19.885,1200.82,,
2005-06-10,27.905,35.114,18.3,23.552,21.271,18.064,16.939,19.801,1198.11,,
2005-06-09,27.905,35.155,18.356,23.583,21.082,18.094,17.032,19.73,1200.93,,
2005-06-08,27.795,34.165,18.3,23.575,21.173,18.088,16.948,19.711,1194.67,,
2005-06-07,27.913,34.069,18.288,23.723,21.316,17.982,16.914,19.672,1197.26,,
2005-06-06,27.871,34.398,18.3,23.622,21.188,17.852,16.981,19.627,1197.51,,
2005-06-03,27.829,34.294,18.257,23.606,21.248,17.723,17.006,19.647,1196.02,,
2005-06-02,28.031,34.101,18.35,23.716,21.294,17.723,17.191,19.582,1204.29,,
2005-06-01,27.888,34.165,18.4,23.716,21.362,17.758,17.116,19.608,1202.22,,
2005-05-31,27.77,33.53,18.257,23.63,21.044,17.53,16.948,19.357,1191.5,,
2005-05-27,27.871,33.787,18.288,23.692,21.195,17.425,17.057,19.363,1198.78,,
2005-05-26,27.871,33.232,18.257,23.708,21.127,17.319,17.082,19.286,1197.62,,
2005-05-25,27.728,33.063,18.138,23.536,20.969,17.401,16.889,19.234,1190.01,,
2005-05-24,27.812,32.564,18.2,23.739,21.188,17.624,16.964,19.183,1194.07,,
2005-05-23,27.862,32.427,18.263,23.802,21.256,17.84,16.88,19.183,1193.86,,
2005-05-20,27.686,31.897,18.238,23.637,21.089,17.811,16.822,19.253,1189.28,,
2005-05-19,27.761,32.138,18.257,23.645,21.226,17.735,16.796,19.26,1191.08,,
2005-05-18,27.542,31.567,18.238,23.614,21.331,17.513,16.704,19.15,1185.56,,
2005-05-17,27.012,31.631,18.026,23.263,20.802,17.331,16.469,19.144,1173.8,,
2005-05-16,26.784,31.076,17.914,23.106,20.515,17.226,16.41,18.925,1165.69,,
2005-05-13,26.456,31.213,17.602,22.786,20.424,17.015,16.259,18.802,1154.05,,
2005-05-12,26.473,31.695,17.758,22.903,20.832,17.173,16.057,19.112,1159.36,,
2005-05-11,26.607,33.143,17.926,23.153,21.415,17.355,16.041,19.331,1171.11,,
2005-05-10,26.616,32.942,17.845,22.989,21.392,17.308,15.965,19.241,1166.22,,
2005-05-09,26.944,33.505,18.082,23.263,21.717,17.337,16.133,19.382,1178.84,,
2005-05-06,26.793,33.063,17.926,23.106,21.747,17.033,16.066,19.221,1171.35,,
2005-05-05,26.793,33.16,18.057,23.013,21.694,17.202,16.024,19.266,1172.63,,
2005-05-04,26.953,32.806,18.138,23.13,21.823,17.115,16.049,19.344,1175.65,,
2005-05-03,26.389,32.427,17.795,22.864,21.49,16.951,15.94,19.324,1161.17,,
2005-05-02,26.287,33.208,17.776,23.028,21.354,16.968,15.831,19.421,1162.16,,
2005-04-29,26.153,32.621,17.733,22.903,21.18,17.033,15.847,19.369,1156.85,,
2005-04-28,26.094,32.202,17.465,22.638,20.666,16.81,15.705,19.099,1143.22,,
2005-04-27,26.481,32.862,17.658,22.888,20.832,16.927,15.864,19.183,1156.38,,
2005-04-26,26.447,33.731,17.415,22.856,21.037,16.775,15.805,19.041,1151.83,,
2005-04-25,26.633,34.294,17.515,23.153,21.445,16.728,15.915,19.286,1162.1,,
2005-04-22,26.397,33.819,17.296,22.88,21.233,16.547,15.805,19.157,1152.12,,
2005-04-21,26.801,33.747,17.34,23.153,21.437,16.462,15.999,19.034,1159.95,,
2005-04-20,26.153,32.621,17.24,22.552,21.044,16.351,15.579,18.867,1137.5,,
2005-04-19,26.591,33.304,17.458,22.786,21.4,16.444,15.722,19.034,1152.78,,
2005-04-18,26.557,32.54,17.434,22.684,21.142,16.374,15.528,18.77,1145.98,,
2005-04-15,26.506,31.961,17.29,22.614,20.81,16.345,15.512,18.699,1142.62,,
2005-04-14,27.054,33.224,17.477,23.067,21.339,16.432,15.999,19.034,1162.05,,
2005-04-13,27.433,33.24,17.677,23.419,21.952,16.532,16.225,19.215,1173.79,,
2005-04-12,27.854,34.077,17.939,23.833,22.579,16.52,16.461,19.35,1187.76,,
2005-04-11,27.593,34.624,17.695,23.645,22.602,16.281,16.36,19.17,1181.21,,
2005-04-08,27.745,34.366,17.658,23.598,22.677,16.245,16.452,18.983,1181.2,,
2005-04-07,27.964,35.002,17.82,23.841,23.01,16.368,16.57,19.131,1191.14,,
2005-04-06,27.837,35.138,17.752,23.645,22.761,16.228,16.351,18.957,1184.07,,
2005-04-05,27.955,34.591,17.633,23.637,22.647,16.164,16.377,19.015,1181.39,,
2005-04-04,27.787,35.034,17.583,23.52,22.602,16.146,16.343,18.905,1176.12,,
2005-04-01,27.711,35.34,17.458,23.544,22.738,16.228,16.284,18.854,1172.92,,
2005-03-31,27.93,34.487,17.702,23.77,22.806,16.245,16.427,18.789,1180.59,,
2005-03-30,28.014,33.803,17.801,23.833,22.617,16.269,16.402,18.609,1181.41,,
2005-03-29,27.568,33.304,17.583,23.388,22.239,16.012,16.158,18.312,1165.36,,
2005-03-28,27.921,33.851,17.646,23.778,22.745,15.988,16.284,18.544,1174.28,,
2005-03-24,27.728,33.811,17.521,23.802,22.874,16.094,16.267,18.512,1171.42,,
2005-03-23,27.686,33.835,17.608,23.684,22.874,16.047,16.259,18.319,1172.53,,
2005-03-22,27.778,34.495,17.571,23.833,23.101,16.111,16.192,18.409,1171.71,,
2005-03-21,28.014,34.913,17.901,23.966,23.177,16.386,16.335,18.789,1183.78,,
2005-03-18,28.149,35.219,18.063,23.887,23.313,16.491,16.335,18.796,1189.65,,
2005-03-17,28.311,34.789,18.154,23.859,23.316,16.561,16.427,18.853,1190.21,,
2005-03-16,28.285,34.196,18.203,23.866,23.044,16.397,16.435,18.744,1188.07,,
2005-03-15,28.454,34.084,18.389,24.147,23.549,16.573,16.603,18.916,1197.75,,
2005-03-14,28.42,34.565,18.513,24.279,23.662,16.631,16.771,19,1206.83,,
2005-03-11,28.378,34.316,18.414,24.147,23.67,16.386,16.704,18.712,1200.08,,
2005-03-10,28.412,34.036,18.575,24.209,23.527,16.59,16.922,18.795,1209.25,,
2005-03-09,28.361,34.741,18.47,24.154,23.828,16.415,16.847,18.673,1207.01,,
2005-03-08,28.681,35.727,18.699,24.419,23.775,16.882,16.88,19.012,1219.43,,
2005-03-07,28.832,35.768,18.73,24.435,23.836,17.005,17.023,19.14,1225.31,,
2005-03-04,28.807,36.016,18.73,24.318,24.099,16.888,16.897,19.006,1222.12,,
